t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6
1.23783,1.6535245582293558,1.577711562611843,1.3472340774529659,1.0280614898275553,-0.1604810760712801,0.03487453790259037,0.003990600850715653,3.0397536364402478,3.5000886422941058,1.819888970006642,0.019510170964282852,-0.6080455620579006,-0.05999991854263609,0.7457086202934055,3.8813552143713093,2.317299755432078,-0.025523922831919985,-0.0008169336730614234,-4.1896215562733893e-07,2.940000025880691,2.939999985250216,2.939999948305118,2.940000003180306,0.004978535341578977,0.0002927093568704218,0.020001927581248444,0.9541061262969142,0.0023685441429477684,0.039998426212961305,0.9890303419556284,0.0003119160814897018,0.03990310428190248,0.9955760052265954,0.0001054559401249497,0.03990281313492165,0.9959580647326988,0.00011034769131051178,0.020040764078601746,0.996569894490683,0.00011425474032395376,0.019871265258082988,0.9979554492264561,9.057604881533212e-05,0.020011619215805257
1.25918,1.7185749861818624,1.6532944762601964,1.386601395236074,1.0283013987861176,-0.16026305189008277,0.02810129621047614,0.004366410245194297,3.055668528930798,3.58292441658092,1.8693447164905295,0.01896544011800769,-0.6080629970334727,-0.05999992748411468,0.5806271549076275,3.876444820320998,2.3279008925943745,-0.025526098744761007,-0.0007914798673956246,-2.9300414011957927e-07,2.940000025600083,2.9399999876677176,2.939999961444779,2.9400000093392857,0.004733147790585162,0.0002453875509938152,0.020002069507498523,0.9514689415516396,0.002637184745272695,0.03999873212148518,0.9887065994369846,0.0003237425186419618,0.03991044843102967,0.9954681928254614,0.00010781240111774807,0.03990726176737427,0.995844970653795,0.00011309407890375404,0.02004493014782462,0.996452135504896,0.00011775898578699828,0.019891075350971073,0.9978599840094275,9.546521702855774e-05,0.02001082706026281
1.28052,1.7839274785878105,1.7306441621933497,1.4270266921795505,1.0284966238931637,-0.16004418476417812,0.02132664499474035,0.0047422264571797745,3.068060257410232,3.6656553933754297,1.9190267121468472,0.018420662833461613,-0.608079888774637,-0.05999993373740083,0.415430976807173,3.871223917765777,2.336348644505651,-0.025528018607425793,-0.0007666914535639839,-1.8601998201325335e-07,2.9400000252475227,2.939999989560907,2.939999971513356,2.9400000135246516,0.004522281856008473,0.00021086593457668904,0.020001900063307654,0.9485089549503634,0.0029599866012743233,0.03999899581467109,0.9883701109589558,0.00033648847802691614,0.03991745252580135,0.9953579034922724,0.00011028933317287313,0.03991161107064971,0.9957290168625239,0.00011595379127094726,0.020049171512561827,0.99633077158998,0.0001213639149159046,0.019910385397299887,0.9977591831758831,0.00010080083354446781,0.02001009410537056
1.30186,1.8495068169680509,1.8097583130773929,1.4685143065380168,1.0286471566548525,-0.15982448557543888,0.014550876202917359,0.005117993194806793,3.076926373683005,3.7482749458138183,1.968888999487874,0.01787584457526031,-0.6080962514821676,-0.05999993770743408,0.2501487272603093,3.865693418648696,2.3426415448933304,-0.025529725725749616,-0.000742291833427011,-8.81113286877364e-08,2.9400000248003786,2.9399999908812338,2.9399999795532876,2.940000016468218,0.0043377009739342925,0.00018458088207418122,0.020001677793283202,0.9451563839696736,0.003352570980687952,0.03999921954667227,0.9880198640368797,0.0003502469220741766,0.03992411659270749,0.9952450100765785,0.00011289341567764533,0.039915856665458015,0.9956100843603433,0.00011893250218072394,0.020053369396456994,0.9962056965896829,0.00012507500029704133,0.01992834744140341,0.9976525335159306,0.00010664965995239634,0.020009420247670325
1.3232,1.9152377371163254,1.89063448035376,1.5110675953945374,1.028752990577962,-0.15960396493165066,0.0077742817165829875,0.005493654173001374,3.0822650408147183,3.830776466494933,2.0188855897327405,0.017330989883787548,-0.6081120934536886,-0.05999993958790359,0.08480906007983119,3.8598542873422024,2.34677850110929,-0.02553124265467589,-0.0007181052366786507,8.31597678813754e-09,2.9400000242267597,2.9399999915418316,2.939999986193322,2.9400000185955073,0.0041737935912269175,0.00016390738270737453,0.020001479928801472,0.9413197545703484,0.0038366293993232735,0.0399994064959118,0.9876547407848295,0.0003651232520483781,0.0399304418094706,0.9951293782730781,0.00011563180348415469,0.03991999464922156,0.9954880476175658,0.00012203674277739534,0.02005738666259133,0.996076794697021,0.00012890189266199234,0.019944328034049913,0.9975394409183167,0.0001130925976139445,0.0200088041445624
1.34454,1.981044942147782,1.973270074666542,1.5546889340778525,1.0288141211648043,-0.15938263317352966,0.0009971533916559355,0.005869153112479146,3.0840750333998437,3.913153368599231,2.0689704707813115,0.016786102818060124,-0.608127419235539,-0.059999939410424245,-0.08055936225112423,3.853707540679206,2.3487587944186603,-0.02553257294430159,-0.0006940098898276801,1.0917581397061793e-07,2.9400000234805366,2.939999991407458,2.939999991805235,2.940000020166336,0.004026565202255688,0.00014722838897122964,0.02000130783874979,0.9368767799290512,0.004442974641295447,0.03999956002293286,0.9872735034282581,0.00038123735656948583,0.03993643046048045,0.9950108661117226,0.00011851216133924465,0.03992402158404305,0.9953627734943616,0.0001252741232042826,0.02006108106860956,0.9959439351999443,0.000132859497076757,0.01995792234043891,0.997419212433917,0.00012022848439975272,0.020008243674296024
1.36589,2.0468531155523375,2.0576623663136897,1.599379715749853,1.0288305459107707,-0.15916050037723972,-0.005780216919417103,0.006244433740926679,3.0823557377467647,3.9953990870083884,2.1190976151942325,0.016241187361328763,-0.6081422307751718,-0.05999993708039708,-0.24592787279932463,3.8472542478325167,2.3485820801797956,-0.025533702040107954,-0.0006699097024718395,2.1954269249600443e-07,2.940000022492687,2.9399999902743925,2.9399999965924564,2.9400000213462993,0.0038930717725482364,0.00013349342970745093,0.0200011581665618,0.9316602537617488,0.005216526167300553,0.03999968360424837,0.9868747773615827,0.00039872606667360475,0.03994208588322603,0.9948893234111515,0.00012154270055482347,0.039927934483832486,0.9952341199148046,0.00012865357955702816,0.020064325337652608,0.9958069661159796,0.00013696908396462388,0.01996895323071678,0.9972910333881598,0.00012817904575713326,0.020007736340973543
1.38723,2.1125869342510364,2.14380848572209,1.645140351163406,1.028802264303719,-0.15893757635269254,-0.012557537354799043,0.006619439795307103,3.0771071519727515,4.077507079422338,2.1692209881768165,0.015696247807466323,-0.608156527969281,-0.059999932394923086,-0.4112678045608937,3.840495530066582,2.346248387957233,-0.0255345976797676,-0.000645709942582204,3.4524857632053857e-07,2.940000021155426,2.939999987828697,2.940000000656612,2.9400000222448894,0.003771081367630824,0.00012199040491741225,0.020001027829387043,0.9254355031811998,0.0062247505805471184,0.03999978078446861,0.9864570312491938,0.0004177461123870131,0.03994741239846638,0.9947645911932103,0.0001247322179250231,0.039931730800736656,0.9951019342778813,0.00013218563692323634,0.020067031987572665,0.995665705261628,0.00014126085435162117,0.019977379603060792,0.9971539380739335,0.00013709531422638536,0.02000727961693205
1.40857,2.178171081653444,2.231705423946427,1.6919702685905946,1.0287292778248618,-0.1587138706377855,-0.019334516033531347,0.006994115024753858,3.068329886005468,4.159470827471006,2.2192945555653423,0.01515128913888735,-0.6081703086927923,-0.05999992502663764,-0.5765504948435088,3.833432560358775,2.341758121554816,-0.025535206471258867,-0.0006212881084514308,4.955619576927921e-07,2.9400000192916687,2.939999983558835,2.940000004052842,2.940000022936569,0.003658861890376165,0.0001122194772546593,0.020000914272580692,0.9178629617626756,0.00757254141852229,0.039999855120600974,0.9860185535476759,0.0004384777015161357,0.039952415242537384,0.9946365010563457,0.00012809013684829225,0.039935408411001204,0.9949660516525265,0.00013588262535478086,0.020069157444379326,0.9955199223037156,0.00014578295791241062,0.019983181544958806,0.9970067722819488,0.00014716579198474695,0.02000687113246752
1.42991,2.24353026071407,2.321350033191686,1.7398679139214124,1.0286115899512172,-0.15848939248827124,-0.02611086104260608,0.007368403193729807,3.056025161490955,4.241283837817971,2.2692722918140587,0.014606317477497419,-0.6081835682062036,-0.059999914450368216,-0.7417472894611793,3.82606656284852,2.3351120589178986,-0.025535439241100542,-0.0005964495595154913,6.875227220609781e-07,2.9400000165928266,2.939999976571253,2.94000000682705,2.940000023472851,0.003555042425344215,0.00010381946503194991,0.020000815287204068,0.90843327021814,0.009429691544533648,0.039999910120343304,0.9855574246726021,0.0004611288750719137,0.03995710050285662,0.9945048745057822,0.00013162655054728975,0.0399389656003816,0.9948262931597442,0.00013975849278219366,0.02007050587365064,0.9953693467532682,0.0001505755504474376,0.019987648220164467,0.9968481459752665,0.00015862630668221793,0.020006508394644004
1.45125,2.3085892069858605,2.4127390273590996,1.7888307509328878,1.028449206160346,-0.15826415086126647,-0.032886280412107664,0.007742248085157013,3.040194811612088,4.322939643252358,2.3191081879801025,0.014061340848340046,-0.608196297615999,-0.059999899777277536,-0.9068295464350565,3.8183988119738075,2.326311351793837,-0.02553513120331465,-0.0005708425018217625,9.541469795141813e-07,2.9400000124820305,2.939999965182053,2.940000009030603,2.9400000238895823,0.003458519538763635,9.652288658058052e-05,0.020000728921234594,0.8963489127586527,0.012084357459485452,0.03999994918306724,0.9850714838343374,0.0004859408382627991,0.03996147505660345,0.994369522238573,0.00013535226719285875,0.03994240104920586,0.9946824643283789,0.00014382883136534254,0.020070591624082722,0.99521370441448,0.0001556423387881271,0.019992212705070466,0.996676375292424,0.0001717706828424605,0.020006189862636272
1.4726,2.37327270166895,2.5058689826152003,1.8388552617285414,1.028242133939464,-0.15803815438629557,-0.039660482063029856,0.008115593503097693,3.020841280828053,4.404431803762314,2.3687562597011707,0.013516370793316473,-0.6082084805206863,-0.05999987941389942,-1.0717686385677903,3.8104306309163847,2.315357524829097,-0.025533941278108117,-0.000543758756612378,1.3636890024045968e-06,2.9400000057817595,2.93999994592311,2.9400000107183644,2.940000024211588,0.003368392104184466,9.012743457916854e-05,0.020000653450549716,0.8802954774606381,0.016053435298012734,0.03999997553813324,0.9845582893090992,0.0005131945252364106,0.03996554651234179,0.994230243381932,0.0001392788566247105,0.03994571381717913,0.9945343517290027,0.00014811259937620236,0.02006919234827907,0.9950526720954265,0.0001610323190534568,0.019996599177181516,0.9964894166306569,0.000186958661767092,0.020005916969460743
